,nobs,BMI_z0,BMI_Lw,sex_z0,sex_Lw,Gene richness_z0,Gene richness_Lw,M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
47,26,20.1,8,1,0.5,737605.0,200000.0,0.09390484189900494,0.02218738258387995,0.07734260993247731,-0.08395167048630102,0.175199332251653,-0.047513549981786474,0.0643207374966123,0.12136081449256801,0.19595968282828968,0.08244724274941571,0.01103627721353248,0.12687614135311473,0.0945813055147344,0.08437230611047486,-0.05202999300996572,0.012645187033635132,-0.0009530192824449696,0.06260577044955723,-0.029670994324939817,0.009968135164687048,0.13565558667327726,0.02531049910943492,-0.013725545517102374,-0.0640779184423319,-0.05299755039301631,0.013915168239880649,0.04214701897475363,-0.04407833280044309,0.01637914398522551,0.17000342408130678,-0.15426135425575305,0.044300267038821894,0.08807589408636671,0.1366584518455079,0.16547541203410404,0.023140623116484765,-0.13267642135403254,0.1496558317003732,-0.12888339559875797,0.09254496900449549,0.12546565255166534,0.14397994940814196,0.006551903954589058,0.2785427641149655,0.04796828012047469,0.07742247302013625,-0.012367516486073225,0.030725439829990236,-0.09837426353776835,0.017636987630795114,-0.21133392691760503,0.08494384918689293,0.28886398205428837,0.05076949285069235,0.17060874674300014,0.05471630034135028,0.0743578920875555,0.015248704710794356,0.24149039159658284,-0.14036757982541953,-0.014725060970425072,0.12854743463136745,-0.0995898486574743,0.22524244717497843,0.04772001456682294,0.1396096420212342,0.0204364928708868,0.017018536355574196,0.06072689106338403,-0.050940590562164656,0.005612973534863661,0.0598818399561301,-0.1071901638481293,0.15626710117591658,0.25478239709793626,0.05256709206101304,0.04307924505384847,-0.039804920439398914,0.011990108419021345,0.04487219046614173,0.023879996842254433,0.0200710154832609,0.09607231065267664,0.13939169087045047,0.18182103172222558,0.17133808216508428,0.11462173918426212,-0.0544441802500875,-0.14019831386957587,0.22298682427895644,-0.12527373142430445,0.04574295788246239,0.040851165661467015,0.03149815039036291
48,22,20.1,8,1,0.5,787605.0,200000.0,0.12723100306624094,0.0008216254976272236,0.12942176946650197,-0.13202981852013607,0.25230533536535416,-0.020717697607110397,0.08294089787737499,0.15681789780129726,0.19768060958372713,0.1441855045658364,-0.01912356408431541,0.14123151526701871,0.10972279064756188,0.04923032273707034,-0.05982407999170038,0.03721165016313693,0.01909661934522716,0.08228176435628753,-0.0022898361753518823,0.0024979000370481674,0.16376238982828195,0.026689441876171935,0.0006130841185317711,-0.06304496929469504,-0.04668093880437116,0.0008230438723574526,0.12176890391481927,-0.04729711399225151,0.007965536310484203,0.18210229704134415,-0.19132410718733578,0.031772319661727916,0.036370056088307526,0.13558255268896047,0.15623716139481353,0.06344234904452062,-0.17143262582710453,0.186367454379612,-0.16696352074806908,0.14556895223301042,0.10423397502234394,0.18491261203114812,0.03252388835773548,0.3342998131699036,0.02255702697077404,0.11221751344462541,-0.023342417797636045,0.03042461792469519,-0.0544832951552735,-0.004318107926356049,-0.2411275722163674,0.09508905463966191,0.3265135383471344,0.11589464703636213,0.22450504980865318,0.03906957472919606,0.007395057311729514,0.039717406695679996,0.29107832385538607,-0.1828624771465654,0.011196933032200262,0.17918564653060876,-0.12066489351979896,0.28422663365612466,0.06249886959162301,0.14035450292100837,0.07670170884729333,0.022481762309483816,0.1188717248832106,-0.002289738236847083,0.03195534904661214,0.046784720823447645,-0.008833059686495358,0.19710927968688025,0.25567979815368735,0.05872360144148923,0.07479264530009827,-0.02009923343249151,0.02102785965401817,0.04020281466795646,-0.015027138151602754,0.0687514290987026,0.17691987285708732,0.20138783490410975,0.3014584654317963,0.21168016929473724,0.12812069610916138,-0.04490503600067604,-0.15303959359172595,0.241585759896714,-0.11088694286747172,0.10477416942041431,0.048655190797350534,0.03171180115474964
49,15,20.1,8,1,0.5,837605.0,200000.0,0.05356552512840137,0.11227433369594854,0.12755416571727551,0.038948370360384926,0.19458391534068625,-0.13542938312824748,0.005728854745119777,0.3553161134060279,0.21100349919290712,0.04731756252377018,-0.09646834013681971,-0.02579317300072583,0.06381387044355169,-0.002586901545411302,-0.13004186440028664,0.08250054462929943,0.0073068392003436955,0.1293160984385049,-0.08815471803811986,0.04881317448130683,0.1605925903756792,-0.0593087496920823,-0.07073128007918841,-0.1259995434086993,0.01229798546357877,-0.09808591049013277,0.14146890726859843,-0.10258693677717051,0.06342490995510137,0.01724937605566207,-0.03393103883527679,0.017098131119636706,0.06750389521718161,0.31449682378842614,-0.0008327011829552811,0.08796900034743974,-0.12015210797209352,0.10153438377366841,-0.059081765482449075,0.12021388936130037,-0.031015800250443926,0.15955522342735803,-0.30939784485534066,0.31694090158322885,-0.09227119396321318,0.12757813397212914,0.02513779948124878,-0.03839880208736901,-0.06954343464970048,-0.15855680512440784,-0.3026389495322792,0.10037783934341496,0.3228503869537558,-0.13369331876789103,0.21933165134776245,0.08292972024428691,-0.07250643843835403,-0.08040664478605139,0.2327604096581577,-0.3445617743583878,0.14167646988205243,0.08007397481068067,0.034175637451056645,0.06390053674123032,0.0452089073006085,0.22609046626291002,0.05863539475508446,0.1261531643127365,0.01533267765257626,0.18222878729418013,-0.11271043040110003,0.17011198080645612,-0.1409121868494641,0.16629013944900634,0.18326351191911786,0.01166704360752488,0.03253487491894831,-0.35752359412478657,0.060223912158823056,-0.11353074424258691,-0.2314534547578363,-0.040559595241846096,0.13600374128370224,0.18287911884348618,0.1431341471041179,0.22120071513898987,0.11317503326992472,-0.058272580510158795,-0.16594694545214478,0.3199095207921332,-0.08779470921653018,-0.0003103746665050547,0.06417038543325307,0.13526072471960607
50,18,21.1,8,0,0.5,587605.0,200000.0,0.19047359025839738,0.06337539629316424,0.11577714443067103,-0.11519700962041282,0.38851447017611995,-0.04735248579429921,-0.008899885692135734,-0.1698561133073508,0.22429650888477018,0.19229114587364232,-0.10144757006479417,0.17417743409873446,-0.14900336647051313,-0.3137920843929807,-0.005885645554090713,0.18288436746919584,0.04008827532805992,0.15837772001058173,0.14533890532563054,-0.20124042426440109,-0.05520853693768668,-0.09213936127126163,0.0985900328138341,0.2537612767299201,-0.07273156833370964,-0.08382571333594407,-0.032349478993591446,0.04439213710139783,-0.19115350091694588,0.1038533366395116,-0.0017415860743345557,-0.0863422148631223,0.13328264335799903,0.13405216398294673,0.025637513502792558,-0.2986366978839352,0.07363158896049937,0.15362585313178945,0.03068999107370242,0.26561498243542075,-0.09785875214303595,0.09715593548333948,0.6534056701951523,-0.010466701045633686,0.28475505605891693,-0.14179896082690707,0.07643218835387222,-0.11336182135865355,-0.0306415973675101,-0.05255905497122368,0.017141618199286945,-0.14792974321845592,-0.022763057765919525,0.1422519019296855,0.03680237132861952,-0.3576551165560415,-0.35828805700516386,0.02421601444901955,-0.1681526114955225,0.052854038585057384,0.05137219224184676,-0.07629532897838542,0.047122616350932595,0.3342015714086175,-0.16036777011503875,0.07845559762688276,-0.02114183007955832,-0.0995684943026226,0.09064400594532318,-0.12383870494604168,0.1967001630586896,-0.22135339393985312,0.2969674897192294,-0.024678591885545526,0.03967450906707684,-0.0329307531219315,0.3494498719219963,0.2056976479939753,0.094898292114801,0.22974090482639212,0.12367040489966852,-0.20150726743080616,-0.05957796839202281,0.01579436299747569,0.24760723134934376,0.028865240730752584,0.08907121861998296,0.18422433176501407,0.09850819385578938,-0.20622292462492528,-0.06037752777024355,-0.014831476465711452,-0.3835584981928271,0.1308134982592858
51,20,21.1,8,0,0.5,637605.0,200000.0,0.15845168964504044,0.15683310044084198,0.15488457983645867,-0.007081772066721337,0.28600533308835946,0.05925896027491512,0.25825672632434665,0.08626345509095783,0.2079294497770537,0.280485554065259,-0.0072357621035319675,0.026837308983686137,-0.04086809495761115,-0.16294508070264502,-0.010616425993297832,0.22243706363108534,0.11077272943425975,0.13455294723407343,0.21497855931601914,0.1051655890961263,0.04564289992463963,0.10462874094008018,0.16236082080148026,0.2175425028623673,-0.03482634419337944,-0.08302707203769204,0.010777660564086966,0.027735638162507265,-0.035839236924438134,0.12534530321169934,0.12202435620926569,-0.06132038936267427,0.031806597713075396,0.05616977786027255,-0.07104507694688317,-0.2883645649215164,0.07244455030578459,0.11313203554015133,0.08158996931393325,0.10498234916513041,-0.10731679010307496,0.02116003503193093,0.32348647306276934,0.021174557416217987,0.17355253407295082,0.02608977193442108,0.11887092851450343,-0.21682516255075035,-0.2111402574490404,-0.10341570346617115,0.029491559978821878,-0.16988287640798344,0.03946155764560538,0.00722879920646502,-0.00721389617837892,-0.31603206545369644,-0.3098832628796407,-0.051972581102699034,-0.03180081335888266,0.19352646923825625,0.08816269376022183,0.15123193670006235,-0.07076864342458936,0.3128330239839495,-0.13272875462231443,0.0681579654170982,0.09615387805340797,-0.04545838402581596,0.09654251880151925,-0.0027821724396904918,0.14368938961959238,-0.1825097499841108,0.28162031668050613,0.10998285602425498,0.07039395542335117,0.04784246417338375,0.3314603532248573,0.24780248525891677,0.09105061736709724,0.04834545521408083,-0.004475121686883493,-0.03332737185655313,-0.11846332619291222,-0.04878970958176426,0.14137756051712003,0.095189861749298,-0.09319969563467938,0.07090269150155798,0.06580799285979819,-0.2060494846224698,-0.10491207536318883,-0.19761311407985455,-0.21698326390063288,0.051869023972763176
52,23,21.1,8,0,0.5,687605.0,200000.0,0.03438425544390111,0.16402858301939946,0.10086676111828669,0.09573356914248915,0.11967512542653302,0.04630600825833672,0.17687932688358535,0.1537999977689793,0.04156408251717472,0.15811715332760334,0.04548284672329003,0.03710840231671662,0.1264428763713825,0.08418979671050411,-0.11278969768215147,0.027567678140302865,0.028000503334557378,0.010759114820579577,0.051339220855856085,0.011131116012501024,0.016073239422771765,0.06170310501546131,0.04305657545965946,0.17560460687111998,-0.16984701527968257,0.01339472964904423,-0.027718323735555744,0.028318177043829162,0.15615959401802734,0.026764452092203406,0.1499361258008787,0.07206187167984535,0.0003574530742695703,0.0658306615132446,-0.014701286734287972,-0.32089194586664327,0.05293589748719363,0.15131337553546398,-0.11506137661571572,0.08942918055384787,0.09056272743953346,0.16414793204806583,-0.03308938973866676,0.2326707034435847,0.030618649791160024,0.06458609966459847,0.13564907010381877,-0.06812911621631888,-0.08486515949271749,-0.16801111974481908,0.0621919398827719,-0.09122909664549858,0.0001477172090064982,0.004828514508259163,0.06271549923433198,-0.017289699181280913,-0.07607367090445617,0.041253007217391224,0.0695345175041035,0.13284522007262656,0.31115992909106227,0.23444527340619517,-0.21018664973965545,0.14404221827588937,-0.15494991210762576,0.05687383848082722,0.07799017597805592,-0.04767673249194718,0.1088417081461891,0.05730157887830356,0.05302264311018336,0.009614858124915748,0.13258908297373068,0.20551701824984808,0.10319841671443605,-0.04629143927339102,0.27106478321836447,0.25310598657453637,0.07786299347315287,0.10460128742828728,-0.033320021854993886,0.06837119246421719,0.010220415738867034,0.00956731591110925,0.038064732535840154,0.10996759961650157,-0.031090217305615467,0.031554809415237924,-0.021464426520630117,-0.03360400884327133,-0.006907625288466418,-0.18284524474239738,0.10414982031039186,0.14454568610215776
53,23,21.1,8,0,0.5,737605.0,200000.0,0.005720966949779235,0.13087797370752863,0.06681266454984253,0.06355443890378348,0.08434483966034773,-0.08499525737555845,0.1613562547760014,0.11649725796223422,-0.004266426496042655,0.12978845873551317,0.0009356799398200638,-0.018505825160101463,0.07113077452875871,0.013670423072113053,-0.17381389946187212,0.012112675113790827,-0.0444689761898841,0.006459838752289837,-0.031727957870689716,-0.004945866862242854,-0.01508758942966603,0.01816973025062936,-0.06580611778313356,0.15199871972137685,-0.1627798782231087,-0.06962829310048761,-0.0621336617414493,0.0164616792058333,0.1295721854465329,0.025141440906446003,0.1588947120807231,0.04902651942789699,0.018286050651591855,0.044862582928793415,-0.0018572503046247746,-0.31162189639184473,0.03303132928301758,0.129552759422574,-0.10281752484341072,0.09971631469302056,0.07659428499760092,0.13584605519478757,-0.016580303789884523,0.22225410539224771,0.02614802446534986,0.04950483125296312,0.10509537441613423,-0.05534738561171025,-0.10589836641038197,-0.15454265812100149,0.0664386954969314,-0.07435172394096937,-0.07851455310644279,-0.0047263266360533795,0.04118081365439036,0.0052741762935667735,-0.05678120005626673,0.10007671373995855,0.02197885171836042,0.04298478171635997,0.3083883976850962,0.15410218138860798,-0.21196614151570436,0.12432092616965462,-0.2138396421489644,0.04197634576058852,0.0621720212768216,-0.053206635741952266,0.05349668373095513,0.07223776076764332,0.019530914069720073,0.010121569841541278,0.11018881830723468,0.14874411898427528,0.075545208283107,-0.10165606224754761,0.2421212402281357,0.20477554778798246,0.06970363245630937,0.07159322825316763,-0.016748479481458328,0.006471551228382402,0.03144202338003815,0.03138783520576563,0.061833749406088864,0.08043609535273631,-0.016104441477143405,0.03155566712234764,-0.06132921130814613,-0.05417695287154681,-0.009195774880429053,-0.15384699298176016,0.09205160553056291,0.10746781889790963
54,18,21.1,8,0,0.5,787605.0,200000.0,-0.009358889455781241,0.10530424717547067,-0.013239499776951269,0.10735037583120471,0.019920027118371132,-0.0004238119177201738,0.029491726933369287,0.13156835926470123,-0.017344224867334695,0.0033334280138745884,-0.03454554366428471,0.04505876516363688,0.03828296428824236,0.059177730907245554,-0.03745060069876885,-0.02111987899776431,0.03432596003978239,-0.00010895087123491409,-0.007380379896785305,-0.017417482476523374,-0.07120738368526408,0.03410593759510466,-0.005408064784231836,0.1353551746398684,-0.14812950597778018,-0.07939084479987425,0.06553652058801995,-0.116436326613338,0.12262775197080136,-0.05614822291401503,0.08194247826188482,0.09159467512754392,0.01445540202421542,0.0561618407492637,0.03898044261916475,-0.16779990077793258,0.02139497116122499,0.02132268106486264,-0.013098330762284338,-0.006241546927949704,0.14643459545104986,0.07973723725808823,-0.050579282949876014,0.1001221329156789,-0.1320669297080741,0.06902082909102805,0.11252162866417684,0.07805385312284646,0.004594218665122232,-0.11580840443899866,0.007988335644318778,0.037256595757699545,-0.11362786746507983,-0.05577261327148976,-0.06590120507491032,0.17711821452382692,0.10917378826487284,0.08177052517280067,0.08278795021789451,-0.008405443883916591,0.23353229023926678,0.08030751124177982,-0.16953074125078493,-0.043847278786538504,-0.053961868950129194,-0.12118623743592062,0.03732286053267778,0.04139279823155376,0.08682602269823142,0.16222397744290887,-0.0029767298706502854,0.04192809017612903,-0.11832146055382459,0.13329799196183512,-0.012179245308902173,0.004757123544259945,0.13322604668640153,0.04786768428409629,0.07274514947640989,-0.0005362799171499096,0.014993712994302223,-0.008049458518047808,0.0011250683888707341,0.020334182918529953,-0.08588429925219757,0.012121892776899915,0.001436937434643903,-0.04950977214373585,-0.04692997586206955,0.068714239625452,-0.04971456996188428,0.045331351732142894,0.21957174037498908,0.061398939367263636
55,16,21.1,8,0,0.5,837605.0,200000.0,-0.04459115627577387,0.13027660234407917,0.024891843683210485,0.16964016572712087,0.02910913251488556,-0.008274357348326766,-0.010625156645842904,0.07943180250962661,0.011433087981944215,-0.015312637205986468,0.012703735742516764,0.13536454137718376,0.10766085146388071,0.15025802432578472,-0.03239125520526093,-0.01535258189389499,0.04180424634485158,-0.03064248711898493,-0.00840664735573321,-0.05438404547444367,-0.1849301527143877,-0.006989602314710686,-0.004522005646988847,0.14444468410050887,-0.17910735443174003,-0.029733778674074673,0.10144267566608528,-0.049010928617740035,0.05184939313273376,-0.10929197426709857,-0.009783268345394336,0.11463479155374659,0.008512619923589149,0.06875361928196559,0.09828800487444794,-0.21047112246112376,-0.1342349847258386,0.043256289928895325,0.11119137174692872,0.0800754213700201,0.09171391430020459,0.007763729148253878,0.04005873483303252,0.13746437780607498,-0.14213352044231692,0.1502522516957558,0.08067314748938267,0.13254875621524864,0.1118913041336535,-0.1750342094093262,-0.03269231476181397,-0.005083781520118097,-0.12595329204894995,0.05566504160470323,0.0010061300312798616,0.1645131408279252,0.05722311846465997,0.11412810581217424,0.08257457099077184,-0.14438265702744635,0.23518349182206677,0.04262634107933308,-0.19591253785353113,0.011573828448740664,0.02263916495378307,-0.25303648488648983,0.006176937491970791,0.059545960433427525,0.16236172116916808,0.055075443218030276,0.008293303300267063,-0.004089263421862777,-0.0749855011631483,0.17721831006141667,0.1340339299000497,0.0020274707699188266,-0.009223272540197322,0.07784913186100267,0.0821313801442502,0.07492458783712344,0.07771063919900714,-0.166817044776517,-0.03481119512172737,-0.004777472733965171,0.02480332701619209,-0.01319288494585713,0.054729206878207357,0.048560587099802356,-0.026587357091759634,0.026905455235695958,0.08614484000427439,0.06858155682112482,0.1640673243707922,0.12322010400823974
56,12,21.1,8,1,0.5,437605.0,200000.0,-0.11046033248418749,-0.04089714609611286,0.033303065874451754,-0.02530817338711483,0.043900136249374055,0.08153848610587916,0.18341999994476252,0.23780829515737326,0.04864454990497302,0.1259177315751003,0.013962767720751598,0.0999912809307511,0.07167277345795402,0.11973846821160501,0.1723308017471934,-0.1280428140211634,0.13894299847331298,-0.024168354932774264,0.17634216320520213,-0.006586628146571599,0.24303553332558675,0.23794761818121518,0.1931443680860932,0.16220020820770895,-0.021166357595874624,-0.016358426617825016,-0.006714888396863461,-0.18489966961767781,0.2003565902702066,0.16435907828581078,0.03959473156534539,0.0987720808959465,-0.18023250244730088,-0.09459745374625295,-0.11266652830217977,-0.19619872831194962,0.12346086449618411,-0.10436384447814326,0.20246804607481136,-0.11882721315924785,0.0021020506577747178,-0.01834202100672927,-0.2933002271336211,0.23464413483302177,-0.04163613823471156,0.1837831643007174,0.1541455112032242,0.11223210433927122,-0.12201713511131966,0.08028838675866842,0.1920974273799757,-0.2572173583775098,0.1558758237096814,0.18013828812661348,-0.10311671769781434,-0.11990933791255518,-0.17715848422038016,-0.08068154780956838,0.10871352110327244,0.17748080548117254,0.018192638098625466,0.22221838950102546,0.25140174393208803,0.11416273033261416,0.10236399937231137,0.14894590177678235,0.11467093207163126,-0.07469685017971626,-0.0831358544786682,0.007518039153891709,0.0469218959654999,0.2765586674938102,-0.0604892500544786,0.38305098565274576,0.0807444976307636,0.09475094354819727,0.20558933355622233,0.05325478686560575,0.08149653344832952,-0.0476014272214981,-0.12638597894348513,0.09551586264346314,0.1252755893568525,0.20480528114776886,-0.16147836555013237,0.21359203665894078,0.1133757371718899,0.06810314298818335,0.03786797690803026,0.18604390660865341,0.005393521605532026,0.07960014686800793,0.05464201054016238,0.034909541029425326
57,14,21.1,8,1,0.5,487605.0,200000.0,-0.08532846611955307,0.01627386017665794,0.00793207921191226,0.011775963825905567,0.1355788916877808,0.07758640566141317,0.03802466672455655,0.03592425925168283,0.014005351613410072,0.09231441341413571,-0.114546989974104,0.0022768007347878927,0.11498568902532239,0.13885095890936242,0.2179389475987758,0.04136718709198835,0.1546985709113656,-0.019644900176009623,0.2537198892477337,0.05953296314264986,0.09242986129950807,0.1380827877727557,0.2574675111344099,0.037847879896120915,0.12443861641839023,0.12017629656737996,0.0869311302672367,-0.11219250158824981,0.07954225401222059,0.12731504018601758,-0.04693401795182223,0.19367606263305548,-0.08941594859583145,-0.17039633351032174,-0.05239942487181584,-0.09643029217824128,0.16095883036312275,-0.07940532126393042,0.019470738495041606,-0.10568368691072684,-0.02185101447873973,0.008944833251557899,0.03834933742830032,0.1194726266423172,-0.09685470406328232,0.14090697711401134,0.07634794452785189,0.08358947910716702,-0.17756808310120487,0.24605942950717238,0.1292533969512029,-0.18590212420293517,0.0713838354764453,0.17692330509157256,-0.23663173378106755,-0.028004693530117253,-0.0714584870451213,0.09329729774237977,0.08494434121562329,0.15629474181454497,0.03606841658068374,0.028850681846604914,-0.06716502623336533,0.05877532797604308,0.18922880019138638,0.06471337564802315,-0.07065684459185972,0.09083436699966672,-0.18909405695338816,-0.08096855945487633,0.0005979334169877171,0.09221862080506267,0.10756131607823839,-0.03224258571418909,-0.07842059376944027,0.19095102059710012,0.21163469272354707,-0.1790267301783277,0.05754192899456828,-0.05928409451463147,-0.05604654412541976,0.055518620692404874,0.10243811628063489,-0.03654208107588475,-0.10218603792651951,0.15025526837452027,-0.03876671279665969,-0.08319870923331636,0.13208299420284575,0.02706337071381093,-0.10561699413312033,0.05531697900514969,0.09499081609448323,0.06434189454914283
58,14,21.1,8,1,0.5,537605.0,200000.0,-0.01502786943139155,-0.007097503198926242,0.015892765697044273,-0.023991158616864183,0.178508158501004,0.012567985515912539,-0.03654217987139877,-0.08744563533042798,0.015096494988234344,0.15941287209028665,0.009803127123350693,0.019464983994299023,0.054114905104238095,0.04529896402176425,0.19651144194194115,0.07306250280281124,0.09863666191534537,0.03419975399622688,0.15073375739224348,0.09918356511643345,0.037884840748211954,-0.0923131970432848,0.17681995387485216,-0.007656206053772277,0.14349625519803005,0.08349709048935165,0.07182494600377608,0.01653542672955133,0.019486162616566882,0.13687123890808392,-0.0714774058442819,0.139268209043739,0.03307584844514952,-0.07985346645831856,-0.048918973929266474,-0.0686844560375668,0.017125166238885083,-0.09888995858205178,-0.07515974400874853,-0.0750547556053451,0.06077757312453752,0.0814028795797547,0.31379414894043584,0.04714464530056692,-0.19131507970935174,0.02041605022811291,0.06010936661977241,0.10493291831602546,-0.06861116435287584,0.24793762519917217,0.12243335445770527,-0.07398599793365401,0.0678004741315357,-0.003070350222547119,-0.1708614486485986,0.047985479751722016,-0.03095951157896984,0.09894251920887545,-0.0038448681056086204,0.084590938080264,-0.0071377677607100815,-0.05479949495831413,-0.1856646743320452,0.0864800674272838,0.06677921261085006,-0.132555550831635,-0.10690793480766413,0.043250386692541345,-0.09567419326881219,-0.1404662155890981,0.034477139714954835,-0.011389978818199836,0.09700005481776816,-0.04715286531894472,-0.08646658781189528,0.10011994256807855,0.0618896085899002,-0.29429608208074753,-0.01690350412626182,-0.07919240103999026,0.07802195616478275,0.04276472964998041,0.1605748035682576,-0.05056908551374503,-0.03204129553401139,0.05768049182147948,0.0012583997632340613,-0.13669980705414547,0.04534125332084743,-0.09969284641554382,-0.05640728519189667,0.06942208245790356,0.08445648736812117,0.07397156112104752
59,18,21.1,8,1,0.5,587605.0,200000.0,-0.2868900644062419,0.24924847329989264,0.22957509471588808,0.14993977240670214,0.3083256603345549,0.0014892775659105933,0.30595812851069143,-0.08862958508246267,0.10006718917027749,0.4430798545344946,0.1424286023092465,0.0765973867997517,0.2854395722819359,0.3568614311289544,0.190127566311782,0.19934338873557056,0.24564898722072545,0.2728100060422776,0.36952693747652743,0.44355075685835355,0.23519292490328253,-0.2685601545720514,0.26845614710256543,-0.15480282700748949,0.5411030883899439,0.29373181956559224,0.032578368041795897,0.06753226728948893,0.03143609426153218,0.5059967161771208,-0.037174795419111104,-0.27455888497867875,0.0994921876203605,0.039211940688208206,-0.0031065445835702643,-0.29161370214867316,-0.5751008575832309,-0.025153373497019765,-0.5384208446498036,-0.022917054429950012,0.050655440571973104,-0.024775583168857945,0.17643856449467415,0.2210291104053868,-0.10824868904774052,0.025223402112432014,0.12856519115965148,0.1350682366945523,-0.4705046124332004,0.26395445172941623,0.2126329120410341,-0.05904582549738474,0.28042360312134124,-0.25099412120836856,-0.21280715306497108,0.07316477720457287,-0.15496899521087715,0.017180557523410467,0.20880176753843666,-0.0156777132129364,0.11890069241610032,0.12278943242120739,-0.15981765084437438,0.3445101811378394,0.08950364913342979,-0.27063262661314325,-0.2703591363982629,0.0918592913824702,-0.159078585315207,0.022100657271208163,0.20154409921979233,-0.2562286679575377,0.10856447097152727,0.13889277635298292,0.08231297919854705,0.233245315994348,0.09441269103465444,-0.2989925600966071,-0.55379281331949,0.1309858294809777,0.33564903228159915,0.04494434784113652,-0.14122489031951613,-0.1045668951386284,-0.12342302229833303,0.1417243368258529,0.12401123905739264,-0.10120051035083807,0.27873040272143557,0.06714247913747484,0.1952895652926849,0.26216679735227844,0.21067621699596936,0.397495983296378
