,nobs,sex_z0,sex_Lw,Gene richness_z0,Gene richness_Lw,BMI_z0,BMI_Lw,M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
89,11,1,0.5,637861.35,168895.30000000002,22.25,5.699999999999999,-0.341302998142678,-0.39914308089692613,-0.8316278234389795,-0.43534500058514086,-0.7524014607664934,-1.3505941259533187,-0.9155168221414459,-0.4801221217694697,-0.9442443464448119,-0.5265373926165127,0.347416497225464,0.8562072185296338,-0.9783433137450339,-0.4281239835113668,-0.6708565778511629,-1.2285443447180242,-0.9653474767745841,-1.177677372520466,-0.9728314558474652,-1.2187683049801423,0.017348961552391125,-0.21928495908873025,-0.4375867217509096,-0.6796467889314719,-0.8788114226479703,-0.3939112942883649,-1.2312387233581752,-0.3463824262815054,-0.2742662130205856,0.4780823911200106,-0.9963644380957475,-0.39393901820888755,-0.19149965047024364,-1.011983478028812,-0.09546489691742911,-0.20337222595553012,-0.08486273374572144,-0.29922410285180867,-0.22329715765880798,-1.5742302674157191,0.8464892669686785,-0.6352412400287201,0.2557054018890104,-0.7070952958293049,0.23325659091760376,-0.8322187854469123,-0.15459009908720686,-0.2562522774465697,-1.0202916313902675,0.49546956707649414,0.1626808930868882,0.4779730481264487,-0.27966830166576395,-1.1173152628937566,-1.4862330039170653,-0.09098811936098988,0.4816964565918208,-0.5775166021285295,-1.171427115189896,-0.4245038696455172,-0.5198686466408051,-1.1179682212251747,-0.661919674456565,-0.9937240397287312,-0.4987891374188533,-0.08019598679365368,-0.7338950801272675,-0.3932517479512325,-1.166613044554651,-0.29946314462456997,-0.20695023880077487,0.03340163912672575,-0.5335490557618792,-0.6363006705258242,-0.48444346060586646,-0.5464788650258694,-0.6146960203647756,-0.2625076221897225,-0.3734009936289395,-0.18912700298214832,0.5711750420546228,-0.6985160724479532,-0.7064070753748862,-0.4907795520990529,0.06709725880607721,-0.8352498547817395,0.10439914587913812,0.33812486415928394,-1.1135966572813059,-0.3022986073461492,-0.9624287826784959,0.03937093164590805,-0.5203116467074229,0.5570927534871702
90,13,0,0.5,668155.35,168895.30000000002,22.25,5.699999999999999,0.647348930820987,-0.0022929172848983005,0.006858177782761639,-0.016524947902619363,-0.32090736375644446,-0.21575856654008244,0.5046481936176733,-0.3832709052072969,0.18524514910173176,-0.10414899416986877,0.2059305211439276,1.4646156741292833,-1.2449325740936976,-1.0127131736579047,-0.40569161961875616,-0.06990451180119761,0.15610025059668486,0.7437614645908219,0.19505485565838793,0.18520541682643715,-0.25953796576403465,0.6990454403874781,0.11472187624733673,0.16639127288617395,-0.3623575284142983,-1.073189748247606,-0.28898041294286814,-0.001105501669399773,-0.3012421922138852,0.38903430271337097,0.06419496840095577,-0.06408007619595192,-0.2869542762841258,-0.486688026998588,-0.8987706049554772,-0.5883881823976458,0.2196869999506123,-0.19788686529068708,0.3852196532042125,-0.47917814261503644,0.3797924467729274,0.37778128227811353,0.0973418440317799,-0.07845566620197694,0.9595280338567402,0.7448816819508421,0.6904308961626013,-0.3286356700213028,-0.4185471438123243,-0.473333998902444,0.5780316956089152,-0.08718301198392107,-0.11361180078133547,0.09052625325760193,-0.5192891065546327,-1.017309740759404,-0.9244507364511215,-0.5939294308245009,0.1803250687924441,-0.036838673453106874,0.5278096604476389,0.05816827714181288,-0.6554540017441249,0.22848392188055183,-1.1177027083849356,-0.00217633321265016,0.13378750117120214,0.27881631125208917,0.35318668023533745,-0.19205136272056203,0.6345274409632473,-0.4301987555567925,1.070897876752899,0.12353312569899916,0.13432748291285146,-0.22245061418088877,0.8178445586689563,0.9883845798837172,0.23854482694155826,-0.1434485829262191,-0.006296785591904807,-0.12885369818165746,0.3425704108509315,0.6795416914492487,-0.7669867303191933,0.3996091387150001,-0.5658032579271621,-0.219178039698635,-0.4377872642699439,0.005920759855135994,-0.07252045391891786,-1.3291211056984833,-0.7825073671584372,0.49904239728150035
91,15,1,0.5,668155.35,168895.30000000002,22.25,5.699999999999999,-0.17699188374627242,-0.8562617510798534,-0.18962661390768545,-0.7833765015730225,-0.4189207073157705,-1.1293669078270583,-0.8969411804556964,-1.0635370623577944,-0.8597174333199108,-0.632830290756269,-0.4403990152109167,1.0557986133905688,-0.5407026241971008,-0.35056050755048185,-0.42454729121797746,-0.6751276197542231,-0.9342625045482315,-0.5775360446649617,-0.8519116412138821,-0.9465541977110007,-0.019876124624137105,0.04898495894141779,-0.7606448546239907,-0.3340455777565016,-0.49012673636284976,-0.20351038352608267,-1.2681430768417465,-0.38544592837825425,-0.38181951555984406,0.6327435481220414,-1.2685745303679188,-0.2909450832760661,-0.11608334855350068,-1.3561436111443645,0.36758470919489844,-0.013292326921001085,-0.2875905171030503,-0.07039466830124656,-0.4552548861270642,-0.4832553051566705,0.9485619279473139,-0.5129881176624516,0.2907855280143639,-0.5495267102147944,0.5859695137997805,-0.5771587730517689,-0.42995474057575533,-0.013009272623984101,-1.220963652552339,0.41175352170964885,0.34304927003669966,0.17292746310974136,-0.1521004529446323,-0.1309609646301942,-0.9161502361668612,-0.26650045909016756,0.6769375892040007,-0.05820526037825935,-0.6994553615764758,-0.7740912222273655,-0.39741603769027256,-1.320283956052559,-1.16616610815442,-0.3940353422387311,-0.49676369546349164,-0.010751366237366888,-0.6070005333599351,-0.5407849336050067,-0.7702445692079515,-0.5639497595207813,-0.04445818792305076,-0.07847442480763939,0.024727680183961816,-0.7280503263152842,-0.20795258079996348,-0.9741139202851924,-0.07596252614058106,0.17347369790067646,-0.41567751673425024,-0.26960906988878164,0.24914884324902237,-0.4745045670041974,-0.13010221112969528,-0.1091987756678915,0.2437416916021367,-0.48822072231704017,-0.23126422803711422,0.5418521820309269,-0.9791981955780329,-0.46199387154742666,-0.939775720045027,-0.1650500237904641,-0.3929365990697812,-0.10057814541969982
92,16,0,0.5,698449.35,168895.30000000002,22.25,5.699999999999999,0.23883070537529139,-0.022260868647422185,-0.06845570414372103,0.11292843570145783,-0.9354408364314435,-1.346664989482223,-0.027917308128710256,-0.3145686330577244,-0.16956651991777374,-0.6802277295067887,-0.49678918579877396,0.5457945368395708,-0.9793252247476555,-0.9805071711387866,-0.9259447346430364,-0.5023386053819195,-0.08123521872870951,0.1054926514729685,-0.3060249221029765,-0.5231042360191622,-0.8098387696580397,0.3546717207899048,-0.549031132881117,-0.00010415602302384756,-1.100242087384441,-1.5213846467828065,-0.4368487497243935,-0.44074271746389204,-0.045894148311441174,-0.07051763356142875,0.49945597307921435,0.288834311836054,-0.43361806231947686,-0.6151023661558555,-0.40502141047369594,-0.6995495769061012,0.06972190392390523,-0.07937402398759368,0.1184773240828027,-0.061745820143656906,0.7012056151316028,-0.042075889945982166,0.05110796473087941,0.18033380940105884,0.4469566967069988,1.0210544485603936,0.31593931688002963,-0.48938898866443,-0.26505979727214884,-0.9289477432563107,0.6065666127624101,0.10256237012982389,-0.8824639892098447,0.0914295179812924,-0.26214326998246634,-0.6217914047159817,-0.7404896736078895,0.08435952661093754,-0.18240740313503417,-0.27992755516856077,0.7243437253083843,-0.0739736110669697,-0.8583881973665873,-0.6108065817049965,-0.6123910541694172,0.3190367078633181,-0.5868108096375871,0.03237647723245971,0.284308553891817,0.1288124768409804,-0.15609436151113745,-0.29424165350427245,0.749324334269888,0.06459976305028058,-0.15883109899984957,-0.5382101330601761,0.8075649045621789,0.7794862299012119,0.45007108447269945,0.08726555877427004,-0.05524667671914957,-0.35837017269633686,-0.041635664318197346,0.08823197095496851,-0.43394109421041244,-0.1713632222019642,-0.3619923938760783,-0.4097451320552256,-0.9853857724925118,-0.20090804757802544,-0.14616647146558914,-0.9847997639915775,-0.5851985082847352,0.5694168771416164
93,13,1,0.5,698449.35,168895.30000000002,22.25,5.699999999999999,-0.22983401833975697,-1.1067082932094736,-0.2468901209026086,-0.6078712931676562,-0.617144657762113,-0.49298681204813355,-0.9434927191167949,-0.19351072308654801,-0.8796149594009092,-1.130544164084357,-0.7740095176191412,1.2103274897174214,-0.35358828897173683,0.004226323559926418,-0.24361973403401674,-0.8612922117919602,-0.607792857968926,-0.26351537768360006,-0.9177270855586279,-0.9669732445596442,0.0189318762969258,-0.11307757663976561,-0.6639237137846818,-0.5958337278082642,-0.8604214056188677,-0.3148697727740414,-0.3585665788001212,-0.2531103320794635,-0.40639755432477087,0.43455415181983004,-1.0207956958198487,-0.41717674463863813,0.6362495866704708,-0.8424885183925043,-0.11948649871616754,0.16782591238740277,-0.515314576982506,-0.6092400912127558,-0.6976589894676368,-0.9298000314457256,0.8985604683210083,-0.33054107367851737,0.01614664502234062,-0.35502803861902554,0.049402287002402095,-0.8145095642708863,0.6716189382726109,0.032177740418633735,-0.9966670086778454,0.2199927562271682,-0.23397580038174992,0.4794603587718944,0.20451888667036353,-0.2427169120529647,0.2751835072417159,0.045564066791951484,0.7624423076481385,-0.710548949500486,0.5526262258235743,-0.8560966355114592,-0.2973987653047961,-0.5269263868958014,-1.1853932467712918,-0.6785338028649549,-0.28153875717297694,0.4339209509925585,-0.3864605887615858,-0.047577677683646756,-0.1409653037176984,-0.7954285258855971,-0.3862712104752369,-0.5882421482961515,-0.468054084219866,-0.16330539673510172,0.12442895865589351,-0.868335687062226,-0.20989750016048783,-0.07876397208018862,-0.22035613569046794,-0.3688969428002239,0.30446631970739363,0.07184742631989052,0.2450102210620972,0.03527514192031615,-0.17320540313971147,0.06590775879288686,-0.10476196526689141,0.26973697375906797,-1.0110155567963264,0.060278669731754185,-0.30520111263060007,-0.48001462160770547,0.10374949402699336,0.3741982844854852
94,18,0,0.5,728743.35,168895.30000000002,22.25,5.699999999999999,0.1763959291834358,-0.03595548836878347,-0.1323851814441296,0.15777172474803086,-0.991341563928448,-0.8506113994607775,-0.21476387521591275,0.03603094486996611,-0.0957246033164248,-0.7340777299827665,-0.3996826270135351,0.4869265699776214,-0.9545953018834439,-0.9531909054610616,-0.9795138354840017,-0.5055533702077557,-0.2667966695242618,-0.10211552808568784,-0.5863626482408262,-0.6008661008617586,-1.0251290396232986,0.3722077138617099,-0.7304397237694273,0.10522614482420684,-1.0154169240328763,-1.3167796338360622,-0.5016476763261477,-0.4132891236263395,-0.12593294903374222,0.12613297902159004,0.4037224232153662,0.31214575017173707,-0.2386721586248675,-0.5118800000216617,-0.40346521001340124,-0.7116036349831092,0.11964149823684192,-0.04870276404720619,-0.0831514502861245,-0.07536176593406382,0.5864120325750848,-0.05222514645629528,-0.07793286748272304,0.13281288818824183,0.12966726940579856,0.7081209207631395,0.37164604876216045,-0.35537140293511954,-0.3369629237346001,-0.795321602167084,0.5636021353289008,0.46002708622305116,-0.8820582731040906,0.027443100240712528,-0.05150473964235032,-0.5047116546607175,-0.6909321586085744,0.06338660233704567,-0.1792504186296224,-0.05557878121686932,0.7465905220997667,0.0846199037020152,-0.9082345717628953,-0.6989889982607503,-0.6654587754869623,0.18554161897567034,-0.30996653629719234,-0.1466460784827981,0.14696598103448288,0.124328047944238,-0.12703074604412773,-0.3063122003639083,0.7823552815442033,0.22764470866945155,-0.13854353634586467,-0.7332816808452367,0.8241889681538205,0.8216269050437832,0.3623603774767876,-0.07773476978574508,-0.005764225826207858,-0.18694281106841223,-0.11353894283375522,-0.035474381113581754,-0.43447828148176104,-0.11342830665815906,-0.3665753301245118,-0.39529525831760276,-1.0001370657523796,-0.2919150127341333,-0.10302559858529188,-0.963198407748134,-0.605839789309024,0.747611334522512
95,14,1,0.5,728743.35,168895.30000000002,22.25,5.699999999999999,0.6539628682648074,-0.921732162602973,0.285642458017297,-0.4579408908110465,-0.8122290721728302,-0.9117001486815859,-0.3651491265809206,0.13507375918788742,0.6149400712684375,-0.6715071475150044,-0.36176835693119713,0.6284711426133437,-0.1942206417314538,0.31334027820070876,-0.7149770515857379,-0.08314418426390893,-0.52973132979487,0.6326609470471944,-1.0058315553590973,0.35450650130617506,0.0742435732966609,0.6049555519384952,-0.9585993778114782,-0.43165793273986247,0.02912999154899938,-0.5231335950885595,-0.5837500183641803,-0.20567968571586923,0.23897092521657085,0.006231121702247879,-0.7147372387765762,-0.5831404251259884,1.1291899901803477,-0.3642967967557923,0.0977388572045563,0.1337451663108815,-0.21952394697640695,-0.8508225547044445,-1.027848520117591,-1.0304281219789289,0.6305057261636932,0.268325377853104,-0.3029937737796537,0.46443779840509847,0.5143021112152619,-0.03860321765158866,0.32500247000650156,0.13784235277261567,-0.48048041782077794,-0.32023227257515224,-0.5011541902284737,0.8243102158744884,0.5075981467503966,-0.3965289675803162,1.10318738152837,-0.14545676056976073,0.9495707058056448,-0.24025943491797258,0.7907093040941884,-0.8238754578417568,-0.3419083832109715,-0.8353272006184942,-1.1411950005945573,-0.7044875695742225,-0.039839235171948706,0.8634979922356072,-0.2975219315959572,-0.19144731663898423,-0.28068193017189497,-0.11329378124251442,-0.2964123517033237,0.8130249617529589,-0.5334005068956237,-0.14890873112572675,0.6987091627059029,-0.48679490291629696,0.3061141376326643,-0.13234036183086917,-0.22364071406416963,-0.37790158369866983,0.2094314044132967,0.039710268555859664,0.26239057299918156,0.719695880463183,-0.3532028496524931,0.7984370940702884,0.20035916126962233,-0.20457600608562282,-1.4745747702869032,0.7207956013340008,-0.29509610976570405,-0.7099840642270879,0.21076080013658052,0.08028619964648298
96,17,0,0.5,759037.35,168895.30000000002,22.25,5.699999999999999,0.2836031475086741,0.01666478702170494,-0.05320157040458854,0.16598720681831133,-0.9627153883533537,-1.014754438480628,-0.224717435941857,-0.022909309272046725,-0.06809921123600232,-0.7757897472997397,-0.2669047513603588,0.39082788853254613,-0.5258136156444324,-0.7031570945225232,-1.1079029358539771,-0.5159956189170198,-0.3252289135466274,-0.1721693279028079,-0.6355794104039679,-0.6179034301304699,-0.9889654515448142,0.40630015417032506,-0.7515425725002587,0.08420765376410527,-1.0808780886399219,-1.2137114440920131,-0.6207000139583587,-0.3778484828038668,-0.1059473617067656,0.17159850320245643,0.5155883279378292,0.2558735692618483,-0.07644735312470562,-0.3591368476149773,-0.4418985129579761,-0.7742473216916237,0.07405142726537478,0.09045398159857991,-0.08068489881785543,-0.09655577343796928,0.46451910309992267,-0.03657800419134607,-0.12750999355106654,0.37029196561238575,0.11675439868782848,0.9612511464345352,0.5833820568936028,-0.42203843810106956,-0.4184174263755804,-0.9288915942882235,0.5163092125092446,0.44180449287403367,-0.7552073135963256,-0.018028747483323174,0.030508408782811403,-0.6940813034233017,-0.9098427071049019,0.015162489704707535,-0.034212985179168674,-0.07994542420325959,0.7540361900014908,0.11009901291695329,-0.9004058280404096,-0.6830323770893264,-0.6458278098150372,0.09425427046123498,-0.4049588681811693,-0.17831654930334784,0.1847473558349858,0.0665584174978889,-0.19569387009141287,-0.4489980769050709,0.9751014309996862,0.2465737457458598,-0.003206482801032614,-0.7175131737653505,1.1522317594533078,0.8873595960218057,0.3152526876245533,-0.01947921698877622,-0.03702503063770867,-0.17555437499542806,-0.09927114036974145,0.009098586877806479,-0.48521957730348586,0.1595766845755047,0.020732538630536125,-0.33936884746276985,-0.9264764052327213,-0.15278311624281965,-0.149460448600206,-1.0168327147324934,-0.5069061303872452,0.8717272472351812
97,18,1,0.5,759037.35,168895.30000000002,22.25,5.699999999999999,0.75874361029507,-0.8598176580855103,0.24275918417826192,-0.495316640399977,-0.6579982643561445,-0.9049715837539298,-0.32716562908180563,0.02903317365454934,0.6466352332249967,-0.6408380199813821,-0.5543339780030168,0.6838621711949783,-0.32714877403316295,-0.09163777177766257,-0.8077416792487742,0.15793873211829307,-0.598920455559039,0.7634412339619533,-1.0729552615497666,0.4474622986319928,-0.23724078916269492,0.5466601723628801,-0.9065239007678584,-0.3825351948373804,0.1518440230812965,-0.6727893276452247,-0.492569574677114,-0.282397459340937,-0.025037151658475695,0.21354168892518557,-0.6588133556212401,-0.6358474516352408,0.9022096864579765,-0.31633176677883007,-0.22140400989412787,0.30009619879694965,-0.47621315693215593,-0.7059258425633208,-0.665433295138238,-0.7554049372404802,0.661875270338453,0.25810104816820467,-0.3481431813935527,0.2428916944860133,0.476770929178426,0.29501588990428557,0.15646810078592052,0.2501645719996996,-0.4565392003679316,-0.1998760495436456,-0.49488965740475305,0.46617118598002727,0.4006059050284177,-0.3334005422386634,1.1125281366396953,-0.14189147121755277,0.6770743165068032,-0.35138950442425876,0.44508533008048196,-0.7633361570144542,-0.26239289017924144,-0.5327687514636703,-0.6693838026020694,-0.6119701175243091,0.012444493627162188,0.6777135421347025,-0.1456699365408408,-0.12809736556196338,0.02024136710559609,-0.05750035173436801,-0.09708927616702648,0.6077420390592179,-0.44655836527408416,-0.026531078542080703,0.708764750647195,-0.5836170042601077,0.11934121331290494,0.01726360314369749,-0.2244015944329689,-0.30372136868675115,0.17754048253083013,-0.05886443762616082,0.3392409557276934,0.7524410129132283,-0.28470074447877813,0.4844734414621291,0.1658342893963183,-0.14288759213909832,-1.1314005740406723,0.6971283625396811,-0.1043641480153224,-0.5721214490769836,-0.24260698906529396,-0.03354180787585796
98,12,0,0.5,789331.35,168895.30000000002,22.25,5.699999999999999,-0.14028429928398908,0.17012935122119788,-0.2509504447689198,0.22617638954268843,-1.129729702158045,-0.9079963827547499,-0.7539122636339065,0.21597125228824623,0.1759875281635422,-1.3233358087690976,-1.6010723826257802,0.4257516497130469,-0.9148423428840649,-0.8763041613327365,-0.6392824455941539,-0.661873579203952,-0.06692675522796393,-0.1268166973221608,-0.4582570066744799,-0.5827145486386622,-1.2729644851677866,0.04981273842189513,-0.29244100969045744,0.09595716583094253,-1.0400898458841363,-1.4240991502307667,0.07139372634619226,-0.7887685281512204,0.13718552263036837,-0.2874272290656029,0.18768958778742742,0.5301298298278966,-0.07478381477947728,-0.44241094044705503,-0.444635746165802,-0.6818086069312845,-0.19200318415682494,0.1689425259117127,0.2558724276058331,-0.27854260650252133,0.8906398973615581,-0.09363325871690384,-0.38169736458469566,0.04947149574688194,-0.381722760930411,1.0731747411450336,0.37669346376509905,0.040614813022834644,-0.2794759326917515,-0.6722419455824071,0.4182484090361875,0.1502558389559505,-1.4795337998733056,-0.6217247004427165,-0.06699586051356086,0.8081626015348135,0.15748564591861347,0.3793987721777077,0.143916336123824,-0.20813408015418378,0.5031069101230922,-0.1059863037810147,-0.8197767360134853,-1.616031360749743,0.765642353072561,-0.27883678601831674,-0.2435405832124184,0.13913618561293517,0.11714176821586987,0.2454010307419135,-0.6918290791217724,-0.237723184241981,0.16685431871219875,0.30265596282971147,-0.6572948136279853,-0.018288488945371797,0.473140130830787,0.3494589750876322,0.7131249881754391,-0.27594495119039364,-0.12599376002330903,-0.19726655481580374,-0.08284334046297696,0.16841766739602834,-1.0522719256748334,-0.37260971524876874,-0.36196088160293055,-0.4781544932035367,-1.077531001221251,-0.2117708845929369,-0.2679534392022022,-0.06219374841678308,0.3550327784825355,-0.5767888066081648
99,15,1,0.5,789331.35,168895.30000000002,22.25,5.699999999999999,0.9139166537856149,-0.921919997817245,0.4555726487936173,-0.6074489796328468,-0.4230061279137393,-0.9724102707183493,-0.3169216190840694,-0.04456158820264122,0.7660467563495185,-0.4652230867488868,-0.7544164850724929,0.4938828325948976,-0.311925730017579,-0.17460018348018233,-0.9547128116416942,0.467301606103694,-0.6200341387543578,0.9730635572384683,-1.0244555105753932,0.5667916634405025,-0.2484491651589468,0.49560342378754196,-0.9634399133819552,-0.1968142491102434,0.45593743856626767,-0.6634684575715488,-0.32637555318598643,-0.3169153416491478,-0.06709117409868706,0.1561087720250914,-0.6146201275364395,-0.7022828011463944,1.0917449278492282,-0.22843327140370417,-0.29024870056926017,0.4448632003630571,-0.6618430114120286,-0.6336791088188396,-0.5436559042892983,-0.5897779580406944,0.315335231636037,0.3988423714396219,-0.2467863061982739,0.28276200029548343,0.4523727454742072,0.5278108957579951,-0.07641246810147614,0.2662695938511928,-0.2119327963188022,-0.4863693289090912,-0.5105023226049324,0.43329338583168375,0.4342564269582125,-0.10440668054438601,1.489769356346752,-0.20110042379943813,0.6067430039359875,-0.04057575161930274,0.41457283501338904,-0.9874754162577359,-0.14768218773081496,-0.48534297746002353,-0.5937221271301549,-0.4830473915926446,-0.036565584114437666,0.6135800306741325,0.14718117930577632,-0.13107755378192806,0.40252027680577407,0.33181896150961837,0.07999992008408066,0.72414662740406,-0.13753005419344563,-0.0022652915187895972,0.6221637579319649,-0.6765536714811246,0.2706934227030418,0.11971983602355939,-0.2731992597852144,-0.535189010658678,0.13142037530715772,0.1607769263903808,0.6150917409393861,0.9742687108806269,0.18468980586684894,0.7141435192798675,0.3561397631132205,-0.08061820228479258,-1.1352378394422116,0.8656087070597289,0.28864828655052804,-0.49730114571238104,-0.28423623505672485,-0.30621073936315996
100,13,0,0.5,819625.35,168895.30000000002,22.25,5.699999999999999,-0.14489517554516962,-0.01947829323343439,-0.44173481571849615,0.2686732105455948,-1.0487668307984686,-0.6943395571651814,-0.6426340672549467,0.1996359800209682,-0.12465381706946249,-1.1755618256282163,-1.1812007441081145,0.5848681562167041,-0.8419870278399224,-0.7282666876424939,-0.6427864270386981,-0.5992853984521772,-0.20055873964604953,-0.1718033519038137,-0.7606811327062258,-0.6196392904129234,-1.292434841544258,0.32163717945117143,-0.5976338893158516,0.1772330979806141,-0.9078455084003538,-1.2435625985548406,0.025394843053854105,-0.8083370514243091,0.04950672920830158,-0.13431979492541377,-0.06368540079893899,0.5121352445587717,-0.16496386476739197,-0.5923335926830935,-0.33664263446364023,-0.4461577183842673,-0.12099002700845699,-0.29127210224898564,0.268463694166792,-0.41656291121305045,0.7233502979552785,-0.2980569173846366,-0.33590587126076116,-0.22520386894977443,-0.3416363062913856,0.5697525033659873,0.19079853414577336,0.019248744031167424,0.0068095976156826625,-0.9411677800664792,0.25338408740331925,0.35317983325344404,-1.5518750694299097,-0.3469374183239917,-0.12420300728472178,0.3988328340918091,0.08446199181925824,0.0566196216540369,-0.18935008449081975,-0.3290769270229901,0.48946217949426374,-0.3325451820266872,-0.9873223692631776,-1.2603889010566074,-0.00952449439046209,-0.34739272033784735,-0.33978445895611575,-0.08447650004707447,0.10718781158245518,0.3222705667820899,-0.3957180881165953,-0.13545266073048387,-0.11649200750539099,0.2781007981135659,-0.9970323712821477,-0.5580835285746792,0.27803164956681936,0.2650756922559116,0.40707480799160334,-0.4900964619843969,0.006481695921966004,-0.304189964905877,-0.1616533589770777,0.022849137804374725,-1.1041926379475515,-0.5328656033803582,-0.2555194108845128,-0.45827464786281397,-0.8285119446495055,-0.17536930199803097,-0.3113673798195556,-0.16050615040059843,0.556102968403676,-0.30776228641991654
101,12,1,0.5,819625.35,168895.30000000002,22.25,5.699999999999999,1.1640190126107086,-0.7701851271472563,0.47288223098668813,-0.41605488813392527,-0.5707866712191382,-1.374567461317892,0.1440850090783957,0.10469308227138299,1.1212674499182769,-0.42065022155383414,-1.0215080376853853,0.23292323877272456,-0.07655265482343217,0.001520073682787998,-1.3155591411249445,0.9320215526134941,-0.5309555430932266,1.530218139090837,-1.0472609587749273,1.669535187900102,-0.29198417459821213,0.48455748900321044,-1.014817291652927,-0.44181303997260757,1.4122197156851186,-1.0157357332275014,-0.4474450375320897,-0.4045459670003819,0.09151349183824191,-0.03522596103205815,-0.5425129254835478,-0.8578515793077536,1.3472149604781687,0.027872997924376818,-0.40091421363268365,0.4500446201478617,-0.38235093849468854,-0.6000076695581966,-0.5713984083119578,-0.7796068537289829,0.14294029337949468,0.5034607061296389,-0.3311979067317643,0.27032808851218565,0.6858524344941624,1.3747482716191244,-0.17371204174013438,0.2957812326794181,-0.1779119891675594,-0.5820535031691629,-0.8619278960866805,0.16566952128072543,0.5547116495704177,-1.1788848669004681,1.590035559925185,-0.21977551140275364,0.12826578749283277,-0.20410473812396768,0.37543575313676003,-1.222292715911305,-0.2829704508148958,-0.5060990553026918,-0.5793602997049087,-0.7079545173406632,0.2980746104667387,0.7616494189369356,0.005074632476467606,-0.21438239523055805,0.21086704981955373,0.7685868234807498,-0.12129486655073413,1.1111448267085968,-0.1643918269394881,0.06517375567307937,0.9090838192340475,-0.42171027469305516,0.41897736954406184,0.006749698301265022,-0.30945555020121657,-0.9795753719021113,-0.21107825394253815,-0.019365311189088262,0.6196715581936594,1.0837946702710994,-0.28464964269029225,0.5624882749581175,0.8223577625337098,-0.2825220642396626,-1.5267234213642762,1.038399191621775,0.47148179780908545,-0.6079705304046635,-0.6195998066584779,-0.8863435395362339
